CONFIRM_NUM,RENTER_LAST,CLAIM,CDP,CDP NAME,Week Of,INIT_DATE,HTZREGION,SET_STATE,ZONE,AREA_MGR,GENERAL_MGR,RENT_LOC,RES_ID,RENT_IND,CANCEL_ID,UNUSED_IND,CONTACT_GROUP,New Contact Group,CONTACT RANGE,ADJ LNAME,ADJ FNAME,BODY SHOP,CODE,KNUM,MONTH,ZIP,CANCEL REASON,INIT_DT_FINAL,DT_FROM_ALPHA1,DAY_DIF,HRS_DIF,MIN_DIF,MMR
037-SAMPLE0211,CUSTOMER_0380,CLAIM_0173,1162232,CDP_0094,2025-11-10,2025-11-11,EASTERN,MD,MA,AREA_MGR_0043,GEN_MGR_0030,5886-06    - WALDORF HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0070,,STF02,037-SAMPLE0080,202511,ZIP_0063, ,2025-11-11 14:08:00,,,,,NO MMR
037-SAMPLE0204,CUSTOMER_0353,CLAIM_0190,1238321,CDP_0091,2025-11-10,2025-11-10,CENTRAL,IA,MW,AREA_MGR_0084,GEN_MGR_0024,5398-03    - URBANDALE HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0180,STF02,037-SAMPLE0075,202511,ZIP_0176,CUSTOMER CANCELLED,2025-11-10 18:57:00,2025-11-10 19:05:00,0.0,1.0,8.0,MMR
037-SAMPLE0249,CUSTOMER_0237,CLAIM_0320,1162232,CDP_0094,2025-11-10,2025-11-14,CENTRAL,OK,WC,,GEN_MGR_0064,OK2        - OKC RES CENTER,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0070,,STF02,037-SAMPLE0093,202511,ZIP_0230, ,2025-11-14 17:31:00,,,,,NO MMR
037-SAMPLE0252,CUSTOMER_0273,CLAIM_0224,1560561,CDP_0081,2025-11-17,2025-11-15,WESTERN,CA,SPAC,AREA_MGR_0001,GEN_MGR_0056,7145-04    - INGLEWOOD HLE,1,0,1,0,HRD - OKC,HRD - OKC,(g)24-48 hrs,,ADJUSTER_0184,,PRO01,037-SAMPLE0095,202511,ZIP_0294,NO SHOW,2025-11-15 14:21:00,2025-11-17 11:18:00,2.0,45.0,2697.0,NO MMR
037-SAMPLE0311,CUSTOMER_0102,CLAIM_0014,1652544,CDP_0041,2025-11-17,2025-11-20,EASTERN,GA,SE,AREA_MGR_0049,GEN_MGR_0067,4925-03    - COLUMBUS HLES,1,0,0,1,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0030,,GNL01,037-SAMPLE0121,202511,ZIP_0112, ,2025-11-20 17:47:00,2025-11-21 10:31:00,1.0,17.0,1004.0,NO MMR
037-SAMPLE0099,CUSTOMER_0110,CLAIM_0060,1162232,CDP_0094,2025-12-22,2025-12-26,WESTERN,CA,NPAC,AREA_MGR_0061,GEN_MGR_0032,7277-01    - GILROY HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0070,,STF02,037-SAMPLE0037,202512,ZIP_0336, ,2025-12-26 12:35:00,2025-12-26 13:08:00,0.0,1.0,33.0,NO MMR
037-SAMPLE0134,CUSTOMER_0441,CLAIM_0115,1238321,CDP_0091,2025-11-03,2025-11-01,CENTRAL,IL,MW,AREA_MGR_0108,GEN_MGR_0029,5329-45    - NAPERVILLE WEST HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0116,STF02,037-SAMPLE0054,202511,ZIP_0196, ,2025-11-01 16:03:00,2025-11-01 16:36:00,0.0,0.0,33.0,NO MMR
037-SAMPLE0228,CUSTOMER_0220,CLAIM_0114,1238321,CDP_0091,2025-11-10,2025-11-12,CENTRAL,IL,MW,AREA_MGR_0079,GEN_MGR_0023,7076-01    - MOKENA HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0169,STF02,037-SAMPLE0087,202511,ZIP_0194, ,2025-11-12 15:33:00,2025-11-12 15:56:00,0.0,0.0,23.0,NO MMR
037-SAMPLE0356,CUSTOMER_0399,CLAIM_0454,1196491,CDP_0028,2025-11-24,2025-11-26,EASTERN,MA,NE,,GEN_MGR_0038,7730-01    - MEDFORD HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0168,,COM01,037-SAMPLE0145,202511,ZIP_0014, ,2025-11-26 08:58:00,2025-11-26 09:42:00,0.0,1.0,44.0,NO MMR
037-SAMPLE0313,CUSTOMER_0130,CLAIM_0354,1238321,CDP_0091,2025-11-17,2025-11-20,EASTERN,NJ,NY,AREA_MGR_0069,GEN_MGR_0028,5913-05    - HACKENSACK HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0003,STF02,037-SAMPLE0122,202511,ZIP_0030, ,2025-11-20 18:44:00,2025-11-20 19:23:00,0.0,1.0,39.0,NO MMR
037-SAMPLE0345,CUSTOMER_0294,CLAIM_0459,1196491,CDP_0028,2025-11-24,2025-11-25,EASTERN,NH,NE,AREA_MGR_0036,GEN_MGR_0038,7756-01    - SALEM HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0169,,COM01,037-SAMPLE0138,202511,ZIP_0021, ,2025-11-25 11:45:00,2025-11-25 12:32:00,0.0,1.0,47.0,NO MMR
037-SAMPLE0074,CUSTOMER_0157,CLAIM_0244,2289202,CDP_0016,2025-12-22,2025-12-20,CENTRAL,AZ,WC,AREA_MGR_0059,GEN_MGR_0055,7888-22    - MIDWAY AUTO TEAM HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0249,,GNL01,037-SAMPLE0025,202512,ZIP_0276, ,2025-12-20 13:14:00,2025-12-20 13:47:00,0.0,0.0,33.0,NO MMR
037-SAMPLE0410,CUSTOMER_0204,CLAIM_0395,1238321,CDP_0091,2025-12-01,2025-12-03,EASTERN,FL,FL,AREA_MGR_0035,GEN_MGR_0069,7418-05    - HERTZ POMPANO PERFORMANC,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0117,STF02,037-SAMPLE0173,202512,ZIP_0121, ,2025-12-03 14:25:00,2025-12-03 15:11:00,0.0,1.0,46.0,NO MMR
037-SAMPLE0205,CUSTOMER_0149,CLAIM_0143,1162232,CDP_0094,2025-11-10,2025-11-10,CENTRAL,IA,MW,AREA_MGR_0084,GEN_MGR_0024,5353-10    - CEDAR FALLS HLE,1,0,1,0,COUNTER,COUNTER,(f)12-24 hrs,,ADJUSTER_0070,BODY_SHOP_0132,STF02,037-SAMPLE0076,202511,ZIP_0177, ,2025-11-10 20:43:00,2025-11-11 09:24:00,1.0,13.0,761.0,MMR
037-SAMPLE0336,CUSTOMER_0328,CLAIM_0051,1238321,CDP_0091,2025-11-24,2025-11-24,WESTERN,CA,NPAC,AREA_MGR_0056,GEN_MGR_0032,7273-18    - OAKLAND  MARRIOTT HLE,1,0,0,1,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0003,STF02,037-SAMPLE0134,202511,ZIP_0333, ,2025-11-24 13:33:00,2025-11-24 14:19:00,0.0,1.0,46.0,NO MMR
037-SAMPLE0041,CUSTOMER_0438,CLAIM_0272,1162232,CDP_0094,2025-12-15,2025-12-15,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,5878-14    - RALEIGH HLE,1,0,1,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0127,BODY_SHOP_0080,STF02,037-SAMPLE0013,202512,ZIP_0083, ,2025-12-15 16:14:00,2025-12-15 16:57:00,0.0,0.0,43.0,NO MMR
037-SAMPLE0152,CUSTOMER_0079,CLAIM_0341,1162232,CDP_0094,2025-11-03,2025-11-04,WESTERN,WA,NPAC,AREA_MGR_0028,GEN_MGR_0008,7342-01    - AUBURN HLE,1,0,1,0,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0069,,STF02,037-SAMPLE0060,202511,ZIP_0349,NO SHOW,2025-11-04 13:57:00,2025-11-04 14:02:00,0.0,1.0,5.0,NO MMR
037-SAMPLE0372,CUSTOMER_0009,CLAIM_0129,1162232,CDP_0094,2025-12-01,2025-11-29,CENTRAL,IL,MW,AREA_MGR_0108,GEN_MGR_0029,5324-33    - OAK BROOK MARRIOTT HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0070,,STF02,037-SAMPLE0159,202511,ZIP_0195, ,2025-11-29 16:12:00,,,,,NO MMR
037-SAMPLE0103,CUSTOMER_0240,CLAIM_0338,1238321,CDP_0091,2025-12-29,2025-12-28,EASTERN,VA,MA,AREA_MGR_0080,GEN_MGR_0030,5853-02    - SOUTH PICKETT ST HLE,1,0,0,1,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0072,BODY_SHOP_0086,STF02,037-SAMPLE0038,202512,ZIP_0072, ,2025-12-28 12:56:00,2025-12-29 12:04:00,1.0,24.0,1388.0,NO MMR
037-SAMPLE0069,CUSTOMER_0400,CLAIM_0089,2172116,CDP_0032,2025-12-15,2025-12-19,WESTERN,CA,NPAC,AREA_MGR_0115,GEN_MGR_0032,7351-03    - ELLIS STREET HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0231,,CSA01,037-SAMPLE0021,202512,ZIP_0330, ,2025-12-19 12:41:00,2025-12-19 16:04:00,0.0,4.0,203.0,NO MMR
037-SAMPLE0354,CUSTOMER_0190,CLAIM_0355,1238321,CDP_0091,2025-11-24,2025-11-25,EASTERN,NY,NY,AREA_MGR_0013,GEN_MGR_0035,7930-15    - POUGHKEEPSIE IBM RD HLE,1,1,0,0,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0072,BODY_SHOP_0003,STF02,000-SAMPLE0329,202511,ZIP_0041, ,2025-11-25 19:49:00,2025-11-26 09:40:00,1.0,14.0,831.0,NO MMR
037-SAMPLE0305,CUSTOMER_0103,CLAIM_0022,1674609,CDP_0012,2025-11-17,2025-11-20,WESTERN,CA,SPAC,AREA_MGR_0001,GEN_MGR_0056,5703-10    - GARDENA HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0206,BODY_SHOP_0002,ASC01,000-SAMPLE0304,202511,ZIP_0292, ,2025-11-20 13:05:00,2025-11-20 13:36:00,0.0,0.0,31.0,NO MMR
037-SAMPLE0346,CUSTOMER_0163,CLAIM_0307,1448981,CDP_0007,2025-11-24,2025-11-25,CENTRAL,IL,MW,AREA_MGR_0074,GEN_MGR_0023,5327-25    - PEORIA HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0097,BODY_SHOP_0196,AOM01,000-SAMPLE0326,202511,ZIP_0201, ,2025-11-25 13:21:00,2025-11-25 14:16:00,0.0,1.0,55.0,NO MMR
037-SAMPLE0010,CUSTOMER_0054,CLAIM_0040,1848800,CDP_0046,2025-12-08,2025-12-11,CENTRAL,IL,MW,AREA_MGR_0074,GEN_MGR_0045,7083-05    - SPRINGFIELD 6TH ST HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0013,BODY_SHOP_0042,GEI01,000-SAMPLE0392,202512,ZIP_0204, ,2025-12-11 14:35:00,2025-12-11 14:42:00,0.0,0.0,7.0,NO MMR
037-SAMPLE0180,CUSTOMER_0404,CLAIM_0433,1998066,CDP_0061,2025-11-03,2025-11-07,EASTERN,NC,MA,AREA_MGR_0116,GEN_MGR_0060,6851-23    - HICKORY HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0247,BODY_SHOP_0003,NAT01,000-SAMPLE0223,202511,ZIP_0091, ,2025-11-07 12:30:00,2025-11-07 14:21:00,0.0,2.0,111.0,NO MMR
037-SAMPLE0262,CUSTOMER_0367,CLAIM_0231,1445055,CDP_0089,2025-11-17,2025-11-17,CENTRAL,MO,NC,AREA_MGR_0016,GEN_MGR_0010,5486-12    - BALLWIN HLE,1,1,0,0,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0171,BODY_SHOP_0131,STF02,000-SAMPLE0272,202511,ZIP_0206, ,2025-11-17 14:25:00,2025-11-17 14:39:00,0.0,0.0,14.0,NO MMR
037-SAMPLE0224,CUSTOMER_0429,CLAIM_0064,1238321,CDP_0091,2025-11-10,2025-11-12,CENTRAL,CO,WC,AREA_MGR_0010,GEN_MGR_0022,7800-05    - MAIN STREET HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0165,STF02,000-SAMPLE0286,202511,ZIP_0269, ,2025-11-12 13:31:00,2025-11-12 13:41:00,0.0,0.0,10.0,MMR
037-SAMPLE0219,CUSTOMER_0012,CLAIM_0392,1238321,CDP_0091,2025-11-10,2025-11-12,EASTERN,FL,FL,AREA_MGR_0083,GEN_MGR_0003,7452-01    - LAKELAND HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0023,STF02,000-SAMPLE0242,202511,ZIP_0131, ,2025-11-12 11:43:00,2025-11-12 11:45:49,0.0,0.0,2.0,NO MMR
037-SAMPLE0190,CUSTOMER_0133,CLAIM_0361,1238321,CDP_0091,2025-11-10,2025-11-08,CENTRAL,TX,SW,AREA_MGR_0067,GEN_MGR_0041,7594-25    - HOUSTON DOWNTOWN HLE,1,1,0,0,COUNTER,COUNTER,(f)12-24 hrs,,ADJUSTER_0072,BODY_SHOP_0247,STF02,000-SAMPLE0230,202511,ZIP_0245, ,2025-11-08 17:08:00,2025-11-09 11:10:00,1.0,18.0,1082.0,MMR
037-SAMPLE0257,CUSTOMER_0247,CLAIM_0121,1162232,CDP_0094,2025-11-17,2025-11-17,CENTRAL,IL,MW,AREA_MGR_0108,GEN_MGR_0029,5322-22    - ST CHARLES HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0128,BODY_SHOP_0286,STF02,000-SAMPLE0267,202511,ZIP_0190, ,2025-11-17 10:58:00,2025-11-17 11:18:00,0.0,1.0,20.0,MMR
037-SAMPLE0006,CUSTOMER_0037,CLAIM_0038,1162232,CDP_0094,2025-12-08,2025-12-11,EASTERN,AL,SE,AREA_MGR_0076,GEN_MGR_0031,5662-13    - BIRMINGHAM DT HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0070,BODY_SHOP_0001,STF02,000-SAMPLE0386,202512,ZIP_0138, ,2025-12-11 09:43:00,2025-12-11 10:26:48,0.0,1.0,43.0,MMR
037-SAMPLE0201,CUSTOMER_0235,CLAIM_0329,1162232,CDP_0094,2025-11-10,2025-11-10,CENTRAL,UT,WC,,GEN_MGR_0005,7832-03    - RIVERDALE HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0070,BODY_SHOP_0156,STF02,000-SAMPLE0262,202511,ZIP_0273, ,2025-11-10 16:56:00,2025-11-10 19:05:00,0.0,3.0,129.0,MMR
037-SAMPLE0461,CUSTOMER_0439,CLAIM_0158,1445055,CDP_0089,2025-12-08,2025-12-10,CENTRAL,TX,SW,AREA_MGR_0054,GEN_MGR_0059,7616-04    - MCKINNEY HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0197,BODY_SHOP_0189,STF02,000-SAMPLE0379,202512,ZIP_0235, ,2025-12-10 09:09:00,2025-12-10 09:14:00,0.0,0.0,5.0,MMR
037-SAMPLE0425,CUSTOMER_0268,CLAIM_0109,1162232,CDP_0094,2025-12-01,2025-12-05,EASTERN,GA,FL,AREA_MGR_0017,GEN_MGR_0025,5528-05    - VALDOSTA DT,1,1,0,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0068,BODY_SHOP_0092,STF02,000-SAMPLE0362,202512,ZIP_0111, ,2025-12-05 09:43:00,2025-12-05 10:42:00,0.0,1.0,59.0,MMR
037-SAMPLE0153,CUSTOMER_0344,CLAIM_0484,2254353,CDP_0095,2025-11-03,2025-11-04,WESTERN,CA,NPAC,AREA_MGR_0012,GEN_MGR_0032,7272-20    - FREMONT HLE,1,1,0,0,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0154,BODY_SHOP_0300,GNL01,000-SAMPLE0276,202511,ZIP_0332, ,2025-11-04 16:30:00,2025-11-04 16:54:00,0.0,0.0,24.0,NO MMR
037-SAMPLE0123,CUSTOMER_0258,CLAIM_0408,1939128,CDP_0019,2025-12-29,2025-12-30,CENTRAL,TX,SW,AREA_MGR_0099,GEN_MGR_0041,7579-18    - NORTH HOUSTON HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0125,BODY_SHOP_0287,AMI01,000-SAMPLE0463,202512,ZIP_0248, ,2025-12-30 13:14:00,2025-12-30 14:01:12,0.0,1.0,47.0,NO MMR
037-SAMPLE0343,CUSTOMER_0326,CLAIM_0068,1162232,CDP_0094,2025-11-24,2025-11-25,CENTRAL,CO,WC,AREA_MGR_0007,GEN_MGR_0022,7831-02    - COS WOODMEN HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0070,BODY_SHOP_0001,STF02,000-SAMPLE0324,202511,ZIP_0270, ,2025-11-25 11:34:00,2025-11-25 12:25:22,0.0,1.0,51.0,NO MMR
037-SAMPLE0255,CUSTOMER_0055,CLAIM_0350,1162232,CDP_0094,2025-11-17,2025-11-17,EASTERN,NY,NY,AREA_MGR_0103,GEN_MGR_0035,7900-01    - LYNBROOK HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0039,BODY_SHOP_0195,STF02,000-SAMPLE0312,202511,ZIP_0037, ,2025-11-17 10:09:00,2025-11-17 12:58:00,0.0,2.0,169.0,NO MMR
037-SAMPLE0390,CUSTOMER_0442,CLAIM_0057,1162232,CDP_0094,2025-12-01,2025-12-01,WESTERN,CA,NPAC,AREA_MGR_0056,GEN_MGR_0032,7281-01    - BERKELEY  HLE,1,1,0,0,COUNTER,COUNTER,(f)12-24 hrs,,ADJUSTER_0070,BODY_SHOP_0084,STF02,000-SAMPLE0340,202512,ZIP_0334, ,2025-12-01 19:03:00,2025-12-02 11:50:44,1.0,16.0,1007.0,NO MMR
037-SAMPLE0463,CUSTOMER_0097,CLAIM_0050,1848800,CDP_0046,2025-12-08,2025-12-10,EASTERN,NC,MA,AREA_MGR_0055,GEN_MGR_0060,6831-12    - WINSTON SALEM HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0038,BODY_SHOP_0001,GEI01,000-SAMPLE0378,202512,ZIP_0078, ,2025-12-10 10:18:00,2025-12-10 10:24:00,0.0,0.0,6.0,NO MMR
037-SAMPLE0319,CUSTOMER_0381,CLAIM_0125,1445055,CDP_0089,2025-11-17,2025-11-21,CENTRAL,IL,NC,AREA_MGR_0016,GEN_MGR_0010,6978-01    - O FALLON HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0123,BODY_SHOP_0265,STF02,000-SAMPLE0327,202511,ZIP_0203, ,2025-11-21 16:33:00,2025-11-21 18:21:00,0.0,2.0,108.0,NO MMR
037-SAMPLE0187,CUSTOMER_0006,CLAIM_0053,1238321,CDP_0091,2025-11-10,2025-11-08,WESTERN,CA,NPAC,AREA_MGR_0115,GEN_MGR_0014,7287-03    - PALO ALTO- SAN ANTONIORD,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0150,STF02,000-SAMPLE0229,202511,ZIP_0331, ,2025-11-08 12:55:00,2025-11-08 13:07:00,0.0,1.0,12.0,MMR
037-SAMPLE0417,CUSTOMER_0402,CLAIM_0411,1196486,CDP_0066,2025-12-01,2025-12-04,EASTERN,MA,NE,AREA_MGR_0058,GEN_MGR_0038,6701-02    - FOXBOROUGH WASHINGTON HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0227,BODY_SHOP_0209,PLM01,000-SAMPLE0356,202512,ZIP_0011, ,2025-12-04 15:02:00,2025-12-04 15:32:26,0.0,0.0,30.0,NO MMR
037-SAMPLE0214,CUSTOMER_0225,CLAIM_0172,1238321,CDP_0091,2025-11-10,2025-11-11,EASTERN,VA,MA,AREA_MGR_0043,GEN_MGR_0030,5840-01    - WEST BROAD ST HLE,1,1,0,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0067,BODY_SHOP_0001,STF02,000-SAMPLE0241,202511,ZIP_0071, ,2025-11-11 17:19:00,2025-11-11 18:04:00,0.0,1.0,45.0,MMR
037-SAMPLE0237,CUSTOMER_0267,CLAIM_0095,1238321,CDP_0091,2025-11-10,2025-11-13,EASTERN,GA,SE,AREA_MGR_0093,GEN_MGR_0067,4904-01    - DECATUR HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0072,BODY_SHOP_0122,STF02,000-SAMPLE0285,202511,ZIP_0098, ,2025-11-13 13:54:00,2025-11-13 14:29:00,0.0,1.0,35.0,MMR
037-SAMPLE0386,CUSTOMER_0213,CLAIM_0157,1162232,CDP_0094,2025-12-01,2025-12-01,EASTERN,LA,SE,,GEN_MGR_0043,4949-02    - BOSSIER CITY  HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0006,BODY_SHOP_0145,STF02,000-SAMPLE0334,202512,ZIP_0221, ,2025-12-01 14:41:00,2025-12-01 15:33:00,0.0,1.0,52.0,NO MMR
037-SAMPLE0267,CUSTOMER_0184,CLAIM_0380,1162232,CDP_0094,2025-11-17,2025-11-17,WESTERN,CA,NPAC,AREA_MGR_0111,GEN_MGR_0018,7271-02    - MOTOR CITY CT. HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0128,BODY_SHOP_0270,STF02,000-SAMPLE0279,202511,ZIP_0340, ,2025-11-17 16:43:00,2025-11-17 17:25:00,0.0,1.0,42.0,NO MMR
037-SAMPLE0178,CUSTOMER_0209,CLAIM_0235,2246604,CDP_0027,2025-11-03,2025-11-07,CENTRAL,IL,MW,AREA_MGR_0101,GEN_MGR_0023,5340-28    - LIBERTYVILLE  HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0252,BODY_SHOP_0003,GNL01,000-SAMPLE0221,202511,ZIP_0186, ,2025-11-07 09:49:00,2025-11-07 11:12:00,0.0,2.0,83.0,NO MMR
037-SAMPLE0423,CUSTOMER_0123,CLAIM_0382,1162232,CDP_0094,2025-12-01,2025-12-04,WESTERN,CA,NPAC,AREA_MGR_0032,GEN_MGR_0057,7250-01    - EUREKA  HLE,1,1,0,0,HRD - OKC,HRD - OKC,(f)12-24 hrs,,ADJUSTER_0208,BODY_SHOP_0236,STF02,000-SAMPLE0375,202512,ZIP_0342, ,2025-12-04 19:23:00,2025-12-05 11:04:00,1.0,16.0,941.0,NO MMR
037-SAMPLE0406,CUSTOMER_0090,CLAIM_0179,1238321,CDP_0091,2025-12-01,2025-12-02,EASTERN,MD,MA,AREA_MGR_0113,GEN_MGR_0030,4838-06    - JOPPA RD HLE,1,1,0,0,COUNTER,COUNTER,(e)6-12 hrs,,ADJUSTER_0115,BODY_SHOP_0017,STF02,000-SAMPLE0350,202512,ZIP_0069, ,2025-12-02 20:58:00,2025-12-03 08:14:00,1.0,12.0,676.0,NO MMR
037-SAMPLE0015,CUSTOMER_0432,CLAIM_0287,1162232,CDP_0094,2025-12-08,2025-12-11,CENTRAL,OH,NC,AREA_MGR_0021,GEN_MGR_0039,6981-01    - LIMA HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0213,BODY_SHOP_0206,STF02,000-SAMPLE0394,202512,ZIP_0163, ,2025-12-11 17:54:00,2025-12-11 18:14:58,0.0,1.0,20.0,NO MMR
037-SAMPLE0023,CUSTOMER_0382,CLAIM_0238,2289202,CDP_0016,2025-12-08,2025-12-12,CENTRAL,TX,SW,AREA_MGR_0095,GEN_MGR_0070,7641-04    - KILLEEN HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0132,BODY_SHOP_0230,GNL01,000-SAMPLE0404,202512,ZIP_0244, ,2025-12-12 11:47:00,2025-12-12 12:41:00,0.0,1.0,54.0,NO MMR
242-SAMPLE0497,CUSTOMER_0096,CLAIM_0160,1238321,CDP_0091,2025-12-08,2025-12-08,LICENSEE,LA,LICENSEE,,GEN_MGR_0063,92540-02   - MONROE HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0072,BODY_SHOP_0229,STF02,N10000489,202512,ZIP_0222, ,2025-12-08 11:48:00,,,,,NO MMR
037-SAMPLE0400,CUSTOMER_0029,CLAIM_0103,1162232,CDP_0094,2025-12-01,2025-12-02,EASTERN,GA,FL,AREA_MGR_0017,GEN_MGR_0025,5528-05    - VALDOSTA DT,1,1,0,0,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0068,BODY_SHOP_0118,STF02,000-SAMPLE0343,202512,ZIP_0111, ,2025-12-02 12:14:00,2025-12-02 13:19:46,0.0,1.0,65.0,MMR
208-SAMPLE0473,CUSTOMER_0222,CLAIM_0002,1358421,CDP_0034,2025-12-08,2025-12-10,CANADA,ON,CA ONTARIO ZONE,AREA_MGR_0045,GEN_MGR_0004,8076-04    - DON VALLEY LEXUS TOYOTA,1,1,0,0,COUNTER,COUNTER,(c)1-3 hrs,,ADJUSTER_0181,BODY_SHOP_0243,CAN01,000-SAMPLE0381,202512,ZIP_0358, ,2025-12-10 09:52:00,2025-12-10 11:06:00,0.0,2.0,74.0,NO MMR
037-SAMPLE0420,CUSTOMER_0275,CLAIM_0094,1238321,CDP_0091,2025-12-01,2025-12-04,EASTERN,GA,SE,AREA_MGR_0065,GEN_MGR_0067,5642-34    - ALPHARETTA MARRIOTT HLE,1,1,0,0,HRD - OKC,HRD - OKC,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0216,STF02,000-SAMPLE0361,202512,ZIP_0097, ,2025-12-04 16:29:00,2025-12-04 16:42:00,0.0,0.0,13.0,NO MMR
037-SAMPLE0045,CUSTOMER_0277,CLAIM_0426,1162232,CDP_0094,2025-12-15,2025-12-16,WESTERN,CA,SPAC,AREA_MGR_0031,GEN_MGR_0061,7146-01    - HEMET HLE,1,1,0,0,HRD - OKC,HRD - OKC,(b)31min - 1hr,,ADJUSTER_0149,BODY_SHOP_0001,STF02,000-SAMPLE0421,202512,ZIP_0320, ,2025-12-16 12:02:00,2025-12-16 12:34:00,0.0,0.0,32.0,NO MMR
037-SAMPLE0455,CUSTOMER_0368,CLAIM_0071,1238321,CDP_0091,2025-12-08,2025-12-09,CENTRAL,CO,WC,AREA_MGR_0007,GEN_MGR_0022,7817-01    - PUEBLO NORTH HLE SPRADLEY KIA,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0072,BODY_SHOP_0130,STF02,000-SAMPLE0376,202512,ZIP_0271, ,2025-12-09 13:47:00,2025-12-09 14:00:00,0.0,1.0,13.0,MMR
