CONFIRM_NUM,RENTER_LAST,CLAIM,CDP,CDP NAME,Week Of,INIT_DATE,HTZREGION,SET_STATE,ZONE,AREA_MGR,GENERAL_MGR,RENT_LOC,RES_ID,RENT_IND,CANCEL_ID,UNUSED_IND,CONTACT_GROUP,New Contact Group,CONTACT RANGE,ADJ LNAME,ADJ FNAME,BODY SHOP,CODE,KNUM,MONTH,ZIP,CANCEL REASON,INIT_DT_FINAL,DT_FROM_ALPHA1,DAY_DIF,HRS_DIF,MIN_DIF,MMR
037-SAMPLE1198,CUSTOMER_0199,CLAIM_0100,1238323,Geico,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0098,Maaco,STF02,037-SAMPLE1198,202602,ZIP_0336, ,2026-02-16,2026-02-16 16:03:00,0,0,15,NO MMR
037-SAMPLE1199,CUSTOMER_0200,CLAIM_0415,1238323,State Farm,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,2204-12    - Long Beach HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0009,ABRA Auto Body,STF02,037-SAMPLE1199,202602,ZIP_0183,NO LONGER NEEDED,2026-02-17,2026-02-17 16:53:00,0,2,0,NO MMR
037-SAMPLE1200,CUSTOMER_0201,CLAIM_0215,1238323,Geico,2026-02-02,2026-02-02,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0074,Caliber Collision,STF02,037-SAMPLE1200,202602,ZIP_0027, ,2026-02-02,,0,0,0,MMR
037-SAMPLE1201,CUSTOMER_0202,CLAIM_0024,1238323,State Farm,2026-02-09,2026-02-09,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0071,Gerber Collision,STF02,037-SAMPLE1201,202602,ZIP_0441, ,2026-02-09,2026-02-09 15:07:00,0,2,0,MMR
037-SAMPLE1202,CUSTOMER_0203,CLAIM_0041,1238323,Progressive,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0065,Service King,STF02,037-SAMPLE1202,202602,ZIP_0192, ,2026-02-16,2026-02-16 18:02:00,0,4,30,NO MMR
037-SAMPLE1203,CUSTOMER_0204,CLAIM_0393,1238324,Progressive,2026-02-02,2026-02-03,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0092,Maaco,STF02,037-SAMPLE1203,202602,ZIP_0269,FOUND BETTER RATE,2026-02-03,2026-02-03 15:44:00,0,0,45,MMR
037-SAMPLE1204,CUSTOMER_0205,CLAIM_0376,1238324,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0006,ABRA Auto Body,STF02,037-SAMPLE1204,202602,ZIP_0207,FOUND BETTER RATE,2026-02-17,2026-02-17 17:21:00,0,2,0,NO MMR
037-SAMPLE1205,CUSTOMER_0206,CLAIM_0243,1238323,State Farm,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0081,Caliber Collision,STF02,037-SAMPLE1205,202602,ZIP_0428, ,2026-02-16,2026-02-16 18:33:00,0,0,45,NO MMR
037-SAMPLE1206,CUSTOMER_0207,CLAIM_0300,1238321,Allstate,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0033,Gerber Collision,STF02,037-SAMPLE1206,202602,ZIP_0090, ,2026-02-19,,0,0,0,NO MMR
037-SAMPLE1207,CUSTOMER_0208,CLAIM_0270,1238323,Allstate,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0054,Service King,STF02,037-SAMPLE1207,202602,ZIP_0260, ,2026-02-18,2026-02-18 17:05:00,0,0,15,NO MMR
037-SAMPLE1208,CUSTOMER_0209,CLAIM_0218,1238324,Progressive,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0024,Maaco,STF02,037-SAMPLE1208,202602,ZIP_0161, ,2026-02-17,2026-02-17 14:46:00,0,0,15,NO MMR
037-SAMPLE1209,CUSTOMER_0210,CLAIM_0113,1238323,Liberty Mutual,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0066,ABRA Auto Body,STF02,037-SAMPLE1209,202602,ZIP_0280,,2026-02-17,2026-02-17 12:58:00,0,0,15,NO MMR
037-SAMPLE1210,CUSTOMER_0211,CLAIM_0443,1238321,Liberty Mutual,2026-01-19,2026-01-21,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0023,Caliber Collision,STF02,037-SAMPLE1210,202601,ZIP_0470, ,2026-01-21,2026-01-21 16:08:00,0,0,15,NO MMR
037-SAMPLE1211,CUSTOMER_0212,CLAIM_0068,1238323,State Farm,2026-02-02,2026-02-04,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0003,Gerber Collision,STF02,037-SAMPLE1211,202602,ZIP_0376, ,2026-02-04,2026-02-04 16:53:00,0,0,45,MMR
037-SAMPLE1212,CUSTOMER_0213,CLAIM_0079,1238322,Allstate,2026-01-05,2026-01-05,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0026,Service King,STF02,037-SAMPLE1212,202601,ZIP_0132, ,2026-01-05,2026-01-05 15:24:00,0,4,30,NO MMR
037-SAMPLE1213,CUSTOMER_0214,CLAIM_0395,1238322,Geico,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0046,Maaco,STF02,037-SAMPLE1213,202602,ZIP_0101, ,2026-02-19,2026-02-19 13:47:00,0,2,0,MMR
037-SAMPLE1214,CUSTOMER_0215,CLAIM_0281,1238323,Allstate,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0072,ABRA Auto Body,STF02,037-SAMPLE1214,202602,ZIP_0042, ,2026-02-16,2026-02-16 13:45:00,0,4,30,MMR
037-SAMPLE1215,CUSTOMER_0216,CLAIM_0062,1238321,Geico,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0041,Caliber Collision,STF02,037-SAMPLE1215,202602,ZIP_0446,FOUND BETTER RATE,2026-02-18,2026-02-18 15:36:00,0,4,30,NO MMR
037-SAMPLE1216,CUSTOMER_0217,CLAIM_0407,1238324,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0058,Gerber Collision,STF02,037-SAMPLE1216,202602,ZIP_0112,NO LONGER NEEDED,2026-02-17,2026-02-17 14:15:00,0,4,30,NO MMR
037-SAMPLE1217,CUSTOMER_0218,CLAIM_0206,1238324,Geico,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0080,Service King,STF02,037-SAMPLE1217,202601,ZIP_0208, ,2026-01-13,2026-01-13 17:38:00,0,2,0,MMR
037-SAMPLE1218,CUSTOMER_0219,CLAIM_0232,1238322,Progressive,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0085,Maaco,STF02,037-SAMPLE1218,202602,ZIP_0003, ,2026-02-18,2026-02-18 12:08:00,0,4,30,NO MMR
037-SAMPLE1219,CUSTOMER_0220,CLAIM_0065,1238321,Allstate,2026-02-02,2026-02-05,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0046,ABRA Auto Body,STF02,037-SAMPLE1219,202602,ZIP_0312,NO LONGER NEEDED,2026-02-05,2026-02-05 14:21:00,0,2,0,NO MMR
037-SAMPLE1220,CUSTOMER_0221,CLAIM_0084,1238322,Liberty Mutual,2026-01-05,2026-01-08,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0057,Caliber Collision,STF02,037-SAMPLE1220,202601,ZIP_0323,VEHICLE REPAIRED EARLY,2026-01-08,2026-01-08 15:35:00,0,2,0,NO MMR
037-SAMPLE1221,CUSTOMER_0222,CLAIM_0431,1238321,Progressive,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0072,Gerber Collision,STF02,037-SAMPLE1221,202602,ZIP_0171, ,2026-02-18,2026-02-18 13:26:00,0,4,30,MMR
037-SAMPLE1222,CUSTOMER_0223,CLAIM_0446,1238323,Progressive,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0081,Service King,STF02,037-SAMPLE1222,202602,ZIP_0319, ,2026-02-17,2026-02-17 15:53:00,0,2,0,NO MMR
037-SAMPLE1223,CUSTOMER_0224,CLAIM_0128,1238324,Progressive,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0019,Maaco,STF02,037-SAMPLE1223,202602,ZIP_0240, ,2026-02-19,,0,0,0,MMR
037-SAMPLE1224,CUSTOMER_0225,CLAIM_0062,1238324,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0001,ABRA Auto Body,STF02,037-SAMPLE1224,202602,ZIP_0104, ,2026-02-17,2026-02-17 14:05:00,0,4,30,NO MMR
037-SAMPLE1225,CUSTOMER_0226,CLAIM_0020,1238321,Allstate,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0070,Caliber Collision,STF02,037-SAMPLE1225,202602,ZIP_0298, ,2026-02-19,,0,0,0,MMR
037-SAMPLE1226,CUSTOMER_0227,CLAIM_0355,1238321,Allstate,2026-02-09,2026-02-09,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0048,Gerber Collision,STF02,037-SAMPLE1226,202602,ZIP_0135, ,2026-02-09,2026-02-09 18:11:00,0,0,15,NO MMR
037-SAMPLE1227,CUSTOMER_0228,CLAIM_0078,1238323,Allstate,2026-01-05,2026-01-06,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0081,Service King,STF02,037-SAMPLE1227,202601,ZIP_0403,NO LONGER NEEDED,2026-01-06,,0,0,0,MMR
037-SAMPLE1228,CUSTOMER_0229,CLAIM_0200,1238323,State Farm,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0016,Maaco,STF02,037-SAMPLE1228,202602,ZIP_0337, ,2026-02-17,2026-02-17 16:40:00,0,2,0,NO MMR
037-SAMPLE1229,CUSTOMER_0230,CLAIM_0319,1238324,Progressive,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0022,ABRA Auto Body,STF02,037-SAMPLE1229,202602,ZIP_0218, ,2026-02-17,2026-02-17 12:38:00,0,4,30,MMR
037-SAMPLE1230,CUSTOMER_0231,CLAIM_0222,1238323,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0088,Caliber Collision,STF02,037-SAMPLE1230,202602,ZIP_0332, ,2026-02-17,2026-02-17 17:41:00,0,0,45,NO MMR
037-SAMPLE1231,CUSTOMER_0232,CLAIM_0004,1238322,Allstate,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0088,Gerber Collision,STF02,037-SAMPLE1231,202602,ZIP_0451,NO LONGER NEEDED,2026-02-19,2026-02-19 12:27:00,0,4,30,NO MMR
037-SAMPLE1232,CUSTOMER_0233,CLAIM_0416,1238324,Geico,2026-01-19,2026-01-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0088,Service King,STF02,037-SAMPLE1232,202601,ZIP_0422, ,2026-01-19,2026-01-19 13:49:00,0,2,0,NO MMR
037-SAMPLE1233,CUSTOMER_0234,CLAIM_0488,1238324,Liberty Mutual,2026-02-09,2026-02-09,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0060,Maaco,STF02,037-SAMPLE1233,202602,ZIP_0114,VEHICLE REPAIRED EARLY,2026-02-09,2026-02-09 15:19:00,0,0,15,NO MMR
037-SAMPLE1234,CUSTOMER_0235,CLAIM_0302,1238324,Progressive,2026-02-16,2026-02-19,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0025,ABRA Auto Body,STF02,037-SAMPLE1234,202602,ZIP_0071, ,2026-02-19,2026-02-19 18:12:00,0,0,45,NO MMR
037-SAMPLE1235,CUSTOMER_0236,CLAIM_0328,1238323,State Farm,2026-02-09,2026-02-11,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0025,Caliber Collision,STF02,037-SAMPLE1235,202602,ZIP_0138, ,2026-02-11,2026-02-11 12:04:00,0,0,45,NO MMR
037-SAMPLE1236,CUSTOMER_0237,CLAIM_0207,1238323,State Farm,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0069,Gerber Collision,STF02,037-SAMPLE1236,202601,ZIP_0196, ,2026-01-28,2026-01-29 15:39:00,0,0,45,NO MMR
037-SAMPLE1237,CUSTOMER_0238,CLAIM_0219,1238321,Liberty Mutual,2026-02-09,2026-02-10,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0011,Service King,STF02,037-SAMPLE1237,202602,ZIP_0418, ,2026-02-10,2026-02-10 13:15:00,0,0,45,MMR
037-SAMPLE1238,CUSTOMER_0239,CLAIM_0424,1238324,State Farm,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0027,Maaco,STF02,037-SAMPLE1238,202602,ZIP_0428, ,2026-02-18,2026-02-18 18:46:00,0,4,30,NO MMR
037-SAMPLE1239,CUSTOMER_0240,CLAIM_0072,1238323,Allstate,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0016,ABRA Auto Body,STF02,037-SAMPLE1239,202602,ZIP_0320, ,2026-02-18,,0,0,0,NO MMR
037-SAMPLE1240,CUSTOMER_0241,CLAIM_0151,1238324,Geico,2026-02-09,2026-02-11,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0049,Caliber Collision,STF02,037-SAMPLE1240,202602,ZIP_0382, ,2026-02-11,,0,0,0,MMR
037-SAMPLE1241,CUSTOMER_0242,CLAIM_0279,1238321,State Farm,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0014,Gerber Collision,STF02,037-SAMPLE1241,202602,ZIP_0382, ,2026-02-18,2026-02-18 16:33:00,0,0,15,NO MMR
037-SAMPLE1242,CUSTOMER_0243,CLAIM_0064,1238324,Liberty Mutual,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0057,Service King,STF02,037-SAMPLE1242,202601,ZIP_0126, ,2026-01-13,,0,0,0,NO MMR
037-SAMPLE1243,CUSTOMER_0244,CLAIM_0079,1238323,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0054,Maaco,STF02,037-SAMPLE1243,202602,ZIP_0078, ,2026-02-17,,0,0,0,NO MMR
037-SAMPLE1244,CUSTOMER_0245,CLAIM_0231,1238322,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0082,ABRA Auto Body,STF02,037-SAMPLE1244,202602,ZIP_0231, ,2026-02-16,2026-02-16 17:41:00,0,0,45,MMR
037-SAMPLE1245,CUSTOMER_0246,CLAIM_0130,1238321,Allstate,2026-02-16,2026-02-18,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0082,Caliber Collision,STF02,037-SAMPLE1245,202602,ZIP_0273, ,2026-02-18,2026-02-18 18:23:00,0,2,0,NO MMR
037-SAMPLE1246,CUSTOMER_0247,CLAIM_0109,1238322,Geico,2026-02-16,2026-02-17,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0072,Gerber Collision,STF02,037-SAMPLE1246,202602,ZIP_0082, ,2026-02-17,2026-02-17 16:13:00,0,2,0,NO MMR
037-SAMPLE1247,CUSTOMER_0248,CLAIM_0385,1238323,Allstate,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0035,Service King,STF02,037-SAMPLE1247,202601,ZIP_0319, ,2026-01-28,2026-01-29 18:34:00,0,2,0,MMR
037-SAMPLE1248,CUSTOMER_0249,CLAIM_0324,1238322,Progressive,2026-01-12,2026-01-13,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0027,Maaco,STF02,037-SAMPLE1248,202601,ZIP_0016, ,2026-01-13,2026-01-13 16:41:00,0,2,0,NO MMR
037-SAMPLE1249,CUSTOMER_0250,CLAIM_0248,1238323,State Farm,2026-01-26,2026-01-28,WESTERN,CA,Eastern,K. Chen,D. Williams,5346-01    - Anaheim HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0010,ABRA Auto Body,STF02,037-SAMPLE1249,202601,ZIP_0432, ,2026-01-28,2026-01-29 12:17:00,0,2,0,NO MMR
037-SAMPLE1250,CUSTOMER_0251,CLAIM_0203,1238322,Liberty Mutual,2026-02-16,2026-02-19,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0056,Caliber Collision,STF02,037-SAMPLE1250,202602,ZIP_0102, ,2026-02-19,2026-02-19 12:29:00,0,0,15,NO MMR
037-SAMPLE1251,CUSTOMER_0252,CLAIM_0022,1238323,Allstate,2026-02-16,2026-02-19,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,1,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0041,Gerber Collision,STF02,037-SAMPLE1251,202602,ZIP_0127,CUSTOMER CANCELLED,2026-02-19,2026-02-19 17:04:00,0,0,15,NO MMR
037-SAMPLE1252,CUSTOMER_0253,CLAIM_0031,1238322,Allstate,2026-01-05,2026-01-08,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0029,Service King,STF02,037-SAMPLE1252,202601,ZIP_0389, ,2026-01-08,2026-01-08 14:19:00,0,2,0,NO MMR
037-SAMPLE1253,CUSTOMER_0254,CLAIM_0482,1238323,Progressive,2026-01-12,2026-01-12,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,1,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0008,Maaco,STF02,037-SAMPLE1253,202601,ZIP_0048,NO LONGER NEEDED,2026-01-12,,0,0,0,NO MMR
037-SAMPLE1254,CUSTOMER_0255,CLAIM_0005,1238323,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,0,1,COUNTER,COUNTER,(b)31min - 1hr,,ADJUSTER_0001,ABRA Auto Body,STF02,037-SAMPLE1254,202602,ZIP_0425, ,2026-02-19,2026-02-19 14:18:00,0,0,45,MMR
037-SAMPLE1255,CUSTOMER_0256,CLAIM_0319,1238323,Liberty Mutual,2026-02-16,2026-02-16,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,0,1,HRD - OKC,HRD - OKC,(d)3-6 hrs,,ADJUSTER_0045,Caliber Collision,STF02,037-SAMPLE1255,202602,ZIP_0235, ,2026-02-16,2026-02-16 17:26:00,0,4,30,NO MMR
037-SAMPLE1256,CUSTOMER_0257,CLAIM_0397,1238324,Liberty Mutual,2026-02-16,2026-02-18,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,0,1,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0036,Gerber Collision,STF02,037-SAMPLE1256,202602,ZIP_0194, ,2026-02-18,2026-02-18 12:41:00,0,0,15,NO MMR
037-SAMPLE1257,CUSTOMER_0258,CLAIM_0369,1238323,Geico,2026-02-09,2026-02-09,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0079,Service King,STF02,037-SAMPLE1257,202602,ZIP_0381, ,2026-02-09,2026-02-09 16:12:00,0,2,0,NO MMR
037-SAMPLE1258,CUSTOMER_0259,CLAIM_0257,1238323,Liberty Mutual,2026-01-12,2026-01-13,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,1,0,0,COUNTER,COUNTER,(a)<30min,,ADJUSTER_0045,Maaco,STF02,037-SAMPLE1258,202601,ZIP_0414, ,2026-01-13,2026-01-13 15:39:00,0,0,15,MMR
037-SAMPLE1259,CUSTOMER_0260,CLAIM_0186,1238322,Allstate,2026-01-26,2026-01-28,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0098,ABRA Auto Body,STF02,037-SAMPLE1259,202601,ZIP_0266, ,2026-01-28,2026-01-29 14:58:00,0,2,0,NO MMR
037-SAMPLE1260,CUSTOMER_0261,CLAIM_0242,1238322,Liberty Mutual,2026-02-02,2026-02-03,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,0,1,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0090,Caliber Collision,STF02,037-SAMPLE1260,202602,ZIP_0224, ,2026-02-03,,0,0,0,NO MMR
037-SAMPLE1261,CUSTOMER_0262,CLAIM_0378,1238323,Allstate,2026-02-02,2026-02-02,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,1,0,0,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0077,Gerber Collision,STF02,037-SAMPLE1261,202602,ZIP_0043, ,2026-02-02,2026-02-02 13:53:00,0,2,0,NO MMR
037-SAMPLE1262,CUSTOMER_0263,CLAIM_0266,1238324,State Farm,2026-02-16,2026-02-19,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,1,0,0,NO CONTACT,NO CONTACT,NO CONTACT,,ADJUSTER_0085,Service King,STF02,037-SAMPLE1262,202602,ZIP_0375, ,2026-02-19,,0,0,0,NO MMR
037-SAMPLE1263,CUSTOMER_0264,CLAIM_0466,1238321,Liberty Mutual,2026-02-16,2026-02-19,WESTERN,CA,Southern,L. Park,R. Martinez,6942-15    - San Diego Central HLE,1,0,0,1,HRD - OKC,HRD - OKC,(c)1-3 hrs,,ADJUSTER_0092,Maaco,STF02,037-SAMPLE1263,202602,ZIP_0396, ,2026-02-19,2026-02-19 13:38:00,0,2,0,NO MMR
