ID,Knum,CSPLIT_REC,TSD_NUM,INVOICE,LocCode,SystemDate,ApplicationDate,EventType,BGN01,SF_TRANS,STAT_FLAG,EXT,MSG1,MSG2,MSG3,MSG4,MSG5,MSG6,MSG7,MSG8,MSG9,MSG10,REQUESTED_DAYS,OFOUR_FROM,OFOUR_TO,CONFIRM_NUM,TIMEZONE,EMP_CODE,EMP_LNAME,EMP_FNAME,FIELD_CHANGED,REZ_NUM,csplitid
1800000968,037-SAMPLE1191,0,0,,3697,20260219184827,202602191848.0,1,52,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1191,1,EMP_0054,EMP,EMP,,,0
1800000969,037-SAMPLE1191,0,0,,3418,20260220173720,202602201737.0,4,4,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1191,1,EMP_0040,EMP,EMP,,,0
1800000970,037-SAMPLE1191,0,0,,3422,20260221180946,202602211809.0,1,9,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1191,1,EMP_0037,EMP,EMP,,,0
1800000971,037-SAMPLE1192,0,0,,6902,20260113165814,202601131658.0,0,54,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1192,1,EMP_0048,EMP,EMP,,,0
1800000972,037-SAMPLE1192,0,0,,8440,20260114084536,202601140845.0,0,28,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1192,1,EMP_0035,EMP,EMP,,,0
1800000973,037-SAMPLE1192,0,0,,8816,20260115094530,202601150945.0,4,36,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1192,1,EMP_0059,EMP,EMP,,,0
1800000974,037-SAMPLE1192,0,0,,488,20260116120250,202601161202.0,1,18,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1192,1,EMP_0009,EMP,EMP,,,0
1800000975,037-SAMPLE1192,0,0,,2407,20260117111446,202601171114.0,4,83,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1192,1,EMP_0052,EMP,EMP,,,0
1800000976,037-SAMPLE1193,0,0,,7607,20260113113813,202601131138.0,4,66,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1193,1,EMP_0054,EMP,EMP,,,0
1800000977,037-SAMPLE1193,0,0,,633,20260114180223,202601141802.0,0,25,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1193,1,EMP_0006,EMP,EMP,,,0
1800000978,037-SAMPLE1193,0,0,,6803,20260115131158,202601151311.0,3,37,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1193,1,EMP_0037,EMP,EMP,,,0
1800000979,037-SAMPLE1194,0,0,,7018,20260120170549,202601201705.0,4,48,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1194,1,EMP_0020,EMP,EMP,,,0
1800000980,037-SAMPLE1194,0,0,,2252,20260121173946,202601211739.0,3,32,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1194,1,EMP_0024,EMP,EMP,,,0
1800000981,037-SAMPLE1194,0,0,,5738,20260122145036,202601221450.0,4,70,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1194,1,EMP_0044,EMP,EMP,,,0
1800000982,037-SAMPLE1194,0,0,,7320,20260123105602,202601231056.0,0,26,,,,Rez-CDP Messaging,Event 4,Converted,,,,,,,,0,,,037-SAMPLE1194,1,EMP_0028,EMP,EMP,,,0
1800000983,037-SAMPLE1195,0,0,,1929,20260120141916,202601201419.0,3,48,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0069,EMP,EMP,,,0
1800000984,037-SAMPLE1195,0,0,,6944,20260121180639,202601211806.0,0,80,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0010,EMP,EMP,,,0
1800000985,037-SAMPLE1195,0,0,,6911,20260122121408,202601221214.0,3,55,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0003,EMP,EMP,,,0
1800000986,037-SAMPLE1195,0,0,,543,20260123164155,202601231641.0,1,97,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0042,EMP,EMP,,,0
1800000987,037-SAMPLE1195,0,0,,7207,20260124084341,202601240843.0,0,64,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0004,EMP,EMP,,,0
1800000988,037-SAMPLE1195,0,0,,7715,20260125110310,202601251103.0,0,24,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0050,EMP,EMP,,,0
1800000989,037-SAMPLE1195,0,0,,2166,20260126121338,202601261213.0,4,84,,,,Loc-Contact,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1195,1,EMP_0068,EMP,EMP,,,0
1800000990,037-SAMPLE1196,0,0,,1469,20260217175359,202602171753.0,4,76,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1196,1,EMP_0041,EMP,EMP,,,0
1800000991,037-SAMPLE1196,0,0,,8028,20260218094937,202602180949.0,4,92,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1196,1,EMP_0032,EMP,EMP,,,0
1800000992,037-SAMPLE1196,0,0,,4679,20260219084214,202602190842.0,3,73,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1196,1,EMP_0066,EMP,EMP,,,0
1800000993,037-SAMPLE1196,0,0,,5594,20260220111130,202602201111.0,1,100,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1196,1,EMP_0018,EMP,EMP,,,0
1800000994,037-SAMPLE1197,0,0,,5125,20260203125405,202602031254.0,3,91,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1197,1,EMP_0012,EMP,EMP,,,0
1800000995,037-SAMPLE1197,0,0,,6805,20260204130103,202602041301.0,4,77,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1197,1,EMP_0089,EMP,EMP,,,0
1800000996,037-SAMPLE1197,0,0,,5923,20260205160034,202602051600.0,0,69,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1197,1,EMP_0047,EMP,EMP,,,0
1800000997,037-SAMPLE1197,0,0,,771,20260206103612,202602061036.0,1,76,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1197,1,EMP_0030,EMP,EMP,,,0
1800000998,037-SAMPLE1198,0,0,,6686,20260127182554,202601271825.0,4,24,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0057,EMP,EMP,,,0
1800000999,037-SAMPLE1198,0,0,,1914,20260128153411,202601281534.0,3,58,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0001,EMP,EMP,,,0
1800001000,037-SAMPLE1198,0,0,,8781,20260128152510,202601281525.0,0,87,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0080,EMP,EMP,,,0
1800001001,037-SAMPLE1198,0,0,,9506,20260128183110,202601281831.0,3,60,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0006,EMP,EMP,,,0
1800001002,037-SAMPLE1198,0,0,,2957,20260128160917,202601281609.0,0,5,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0061,EMP,EMP,,,0
1800001003,037-SAMPLE1198,0,0,,4237,20260128104958,202601281049.0,0,9,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0050,EMP,EMP,,,0
1800001004,037-SAMPLE1198,0,0,,8089,20260128092028,202601280920.0,4,96,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0043,EMP,EMP,,,0
1800001005,037-SAMPLE1198,0,0,,9358,20260128090336,202601280903.0,0,74,,,,Rez-CDP Messaging,Event 8,,,,,,,,,0,,,037-SAMPLE1198,1,EMP_0071,EMP,EMP,,,0
1800001006,037-SAMPLE1199,0,0,,5750,20260210090347,202602100903.0,3,29,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0018,EMP,EMP,,,0
1800001007,037-SAMPLE1199,0,0,,5262,20260211132342,202602111323.0,0,82,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0045,EMP,EMP,,,0
1800001008,037-SAMPLE1199,0,0,,3981,20260212150124,202602121501.0,3,43,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0060,EMP,EMP,,,0
1800001009,037-SAMPLE1199,0,0,,5995,20260213180540,202602131805.0,3,23,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0024,EMP,EMP,,,0
1800001010,037-SAMPLE1199,0,0,,6396,20260214161555,202602141615.0,1,72,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0017,EMP,EMP,,,0
1800001011,037-SAMPLE1199,0,0,,848,20260215125629,202602151256.0,3,18,,,,Edi-Update,Event 6,,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0049,EMP,EMP,,,0
1800001012,037-SAMPLE1199,0,0,,2733,20260216093438,202602160934.0,4,100,,,,Loc-Contact,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1199,1,EMP_0038,EMP,EMP,,,0
1800001013,037-SAMPLE1200,0,0,,2736,20260203093453,202602030934.0,1,15,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0074,EMP,EMP,,,0
1800001014,037-SAMPLE1200,0,0,,5981,20260204123802,202602041238.0,0,22,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0092,EMP,EMP,,,0
1800001015,037-SAMPLE1200,0,0,,8345,20260205124809,202602051248.0,0,85,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0004,EMP,EMP,,,0
1800001016,037-SAMPLE1200,0,0,,6596,20260206180035,202602061800.0,1,75,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0001,EMP,EMP,,,0
1800001017,037-SAMPLE1200,0,0,,4487,20260207100645,202602071006.0,4,40,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0023,EMP,EMP,,,0
1800001018,037-SAMPLE1200,0,0,,2184,20260208100401,202602081004.0,4,41,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0059,EMP,EMP,,,0
1800001019,037-SAMPLE1200,0,0,,5584,20260209091749,202602090917.0,0,33,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1200,1,EMP_0089,EMP,EMP,,,0
1800001020,037-SAMPLE1201,0,0,,3681,20260203161627,202602031616.0,3,76,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1201,1,EMP_0096,EMP,EMP,,,0
1800001021,037-SAMPLE1201,0,0,,6527,20260204185850,202602041858.0,3,51,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1201,1,EMP_0045,EMP,EMP,,,0
1800001022,037-SAMPLE1201,0,0,,7951,20260205085930,202602050859.0,1,21,,,,RA-eSignerPrint Interface,Event 3,Converted,,,,,,,,0,,,037-SAMPLE1201,1,EMP_0005,EMP,EMP,,,0
1800001023,037-SAMPLE1202,0,0,,8292,20260106090234,202601060902.0,0,91,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1202,1,EMP_0061,EMP,EMP,,,0
1800001024,037-SAMPLE1202,0,0,,9125,20260107085636,202601070856.0,4,16,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1202,1,EMP_0059,EMP,EMP,,,0
1800001025,037-SAMPLE1203,0,0,,4896,20260203133540,202602031335.0,1,29,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1203,1,EMP_0078,EMP,EMP,,,0
1800001026,037-SAMPLE1203,0,0,,3698,20260204092916,202602040929.0,0,59,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1203,1,EMP_0061,EMP,EMP,,,0
1800001027,037-SAMPLE1204,0,0,,6899,20260210160801,202602101608.0,1,14,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0024,EMP,EMP,,,0
1800001028,037-SAMPLE1204,0,0,,9314,20260211145753,202602111457.0,0,90,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0016,EMP,EMP,,,0
1800001029,037-SAMPLE1204,0,0,,1397,20260212094915,202602120949.0,0,97,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0090,EMP,EMP,,,0
1800001030,037-SAMPLE1204,0,0,,4701,20260213160036,202602131600.0,4,70,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0047,EMP,EMP,,,0
1800001031,037-SAMPLE1204,0,0,,5615,20260214124208,202602141242.0,1,11,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0049,EMP,EMP,,,0
1800001032,037-SAMPLE1204,0,0,,6447,20260215152543,202602151525.0,4,59,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0092,EMP,EMP,,,0
1800001033,037-SAMPLE1204,0,0,,9940,20260216103536,202602161035.0,4,28,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0077,EMP,EMP,,,0
1800001034,037-SAMPLE1204,0,0,,8356,20260217080227,202602170802.0,4,46,,,,Loc-Contact,Event 8,Converted,,,,,,,,0,,,037-SAMPLE1204,1,EMP_0004,EMP,EMP,,,0
1800001035,037-SAMPLE1205,0,0,,4516,20260203090700,202602030907.0,3,14,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0076,EMP,EMP,,,0
1800001036,037-SAMPLE1205,0,0,,5135,20260204131029,202602041310.0,1,48,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0075,EMP,EMP,,,0
1800001037,037-SAMPLE1205,0,0,,4303,20260205093505,202602050935.0,4,85,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0006,EMP,EMP,,,0
1800001038,037-SAMPLE1205,0,0,,452,20260206134750,202602061347.0,4,90,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0009,EMP,EMP,,,0
1800001039,037-SAMPLE1205,0,0,,3437,20260207174132,202602071741.0,4,66,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0043,EMP,EMP,,,0
1800001040,037-SAMPLE1205,0,0,,5014,20260208115829,202602081158.0,1,71,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0034,EMP,EMP,,,0
1800001041,037-SAMPLE1205,0,0,,5525,20260209113131,202602091131.0,3,7,,,,Edi-Update,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1205,1,EMP_0081,EMP,EMP,,,0
1800001042,037-SAMPLE1206,0,0,,4283,20260127134349,202601271343.0,1,40,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1206,1,EMP_0051,EMP,EMP,,,0
1800001043,037-SAMPLE1206,0,0,,4270,20260128153047,202601281530.0,4,38,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1206,1,EMP_0077,EMP,EMP,,,0
1800001044,037-SAMPLE1206,0,0,,715,20260128132009,202601281320.0,0,95,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1206,1,EMP_0080,EMP,EMP,,,0
1800001045,037-SAMPLE1206,0,0,,4525,20260128135354,202601281353.0,3,77,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1206,1,EMP_0070,EMP,EMP,,,0
1800001046,037-SAMPLE1207,0,0,,5320,20260210141427,202602101414.0,0,63,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1207,1,EMP_0040,EMP,EMP,,,0
1800001047,037-SAMPLE1207,0,0,,9458,20260211143636,202602111436.0,0,14,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1207,1,EMP_0028,EMP,EMP,,,0
1800001048,037-SAMPLE1207,0,0,,9131,20260212113226,202602121132.0,0,4,,,,Rez-CDP Messaging,Event 3,,,,,,,,,0,,,037-SAMPLE1207,1,EMP_0013,EMP,EMP,,,0
1800001049,037-SAMPLE1207,0,0,,2473,20260213101737,202602131017.0,0,18,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1207,1,EMP_0024,EMP,EMP,,,0
1800001050,037-SAMPLE1207,0,0,,7188,20260214081123,202602140811.0,1,38,,,,RA-eSignerPrint Interface,Event 5,Converted,,,,,,,,0,,,037-SAMPLE1207,1,EMP_0079,EMP,EMP,,,0
1800001051,037-SAMPLE1208,0,0,,744,20260210124652,202602101246.0,0,36,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1208,1,EMP_0021,EMP,EMP,,,0
1800001052,037-SAMPLE1208,0,0,,1230,20260211154837,202602111548.0,0,46,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1208,1,EMP_0026,EMP,EMP,,,0
1800001053,037-SAMPLE1209,0,0,,5880,20260127083958,202601270839.0,3,79,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1209,1,EMP_0052,EMP,EMP,,,0
1800001054,037-SAMPLE1209,0,0,,3131,20260128180156,202601281801.0,1,75,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1209,1,EMP_0012,EMP,EMP,,,0
1800001055,037-SAMPLE1209,0,0,,7459,20260128080734,202601280807.0,3,54,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1209,1,EMP_0033,EMP,EMP,,,0
1800001056,037-SAMPLE1209,0,0,,8986,20260128100853,202601281008.0,0,86,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1209,1,EMP_0031,EMP,EMP,,,0
1800001057,037-SAMPLE1210,0,0,,6802,20260113090421,202601130904.0,1,82,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0069,EMP,EMP,,,0
1800001058,037-SAMPLE1210,0,0,,3497,20260114132319,202601141323.0,3,54,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0096,EMP,EMP,,,0
1800001059,037-SAMPLE1210,0,0,,8546,20260115163119,202601151631.0,1,100,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0055,EMP,EMP,,,0
1800001060,037-SAMPLE1210,0,0,,4103,20260116140152,202601161401.0,0,12,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0037,EMP,EMP,,,0
1800001061,037-SAMPLE1210,0,0,,1603,20260117141051,202601171410.0,1,29,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0017,EMP,EMP,,,0
1800001062,037-SAMPLE1210,0,0,,6543,20260118091131,202601180911.0,1,83,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0083,EMP,EMP,,,0
1800001063,037-SAMPLE1210,0,0,,586,20260119102400,202601191024.0,3,59,,,,Edi-Update,Event 7,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0029,EMP,EMP,,,0
1800001064,037-SAMPLE1210,0,0,,6893,20260120180157,202601201801.0,1,75,,,,RA-eSignerPrint Interface,Event 8,,,,,,,,,0,,,037-SAMPLE1210,1,EMP_0065,EMP,EMP,,,0
1800001065,037-SAMPLE1211,0,0,,3734,20260113165649,202601131656.0,0,93,,,,Rez-CDP Messaging,Initial contact,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0063,EMP,EMP,,,0
1800001066,037-SAMPLE1211,0,0,,7982,20260114152105,202601141521.0,4,99,,,,Loc-Contact,Event 2,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0099,EMP,EMP,,,0
1800001067,037-SAMPLE1211,0,0,,5319,20260115165436,202601151654.0,4,6,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0070,EMP,EMP,,,0
1800001068,037-SAMPLE1211,0,0,,7999,20260116182147,202601161821.0,0,25,,,,Rez-CDP Messaging,Event 4,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0002,EMP,EMP,,,0
1800001069,037-SAMPLE1211,0,0,,9067,20260117171704,202601171717.0,3,29,,,,Edi-Update,Event 5,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0071,EMP,EMP,,,0
1800001070,037-SAMPLE1211,0,0,,1964,20260118103321,202601181033.0,0,60,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0052,EMP,EMP,,,0
1800001071,037-SAMPLE1211,0,0,,6115,20260119174514,202601191745.0,0,99,,,,Rez-CDP Messaging,Event 7,,,,,,,,,0,,,037-SAMPLE1211,1,EMP_0084,EMP,EMP,,,0
1800001072,037-SAMPLE1212,0,0,,6157,20260203145927,202602031459.0,1,25,,,,RA-eSignerPrint Interface,Initial contact,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0072,EMP,EMP,,,0
1800001073,037-SAMPLE1212,0,0,,103,20260204181317,202602041813.0,0,94,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0057,EMP,EMP,,,0
1800001074,037-SAMPLE1212,0,0,,8430,20260205090157,202602050901.0,1,36,,,,RA-eSignerPrint Interface,Event 3,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0089,EMP,EMP,,,0
1800001075,037-SAMPLE1212,0,0,,886,20260206094531,202602060945.0,3,49,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0005,EMP,EMP,,,0
1800001076,037-SAMPLE1212,0,0,,5720,20260207095532,202602070955.0,0,24,,,,Rez-CDP Messaging,Event 5,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0073,EMP,EMP,,,0
1800001077,037-SAMPLE1212,0,0,,6071,20260208082841,202602080828.0,4,51,,,,Loc-Contact,Event 6,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0087,EMP,EMP,,,0
1800001078,037-SAMPLE1212,0,0,,2474,20260209125526,202602091255.0,4,93,,,,Loc-Contact,Event 7,,,,,,,,,0,,,037-SAMPLE1212,1,EMP_0088,EMP,EMP,,,0
1800001079,037-SAMPLE1213,0,0,,9663,20260217091403,202602170914.0,4,97,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1213,1,EMP_0025,EMP,EMP,,,0
1800001080,037-SAMPLE1213,0,0,,1858,20260218122516,202602181225.0,0,8,,,,Rez-CDP Messaging,Event 2,,,,,,,,,0,,,037-SAMPLE1213,1,EMP_0008,EMP,EMP,,,0
1800001081,037-SAMPLE1213,0,0,,9735,20260219090101,202602190901.0,3,57,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1213,1,EMP_0090,EMP,EMP,,,0
1800001082,037-SAMPLE1213,0,0,,2669,20260220184139,202602201841.0,4,94,,,,Loc-Contact,Event 4,,,,,,,,,0,,,037-SAMPLE1213,1,EMP_0076,EMP,EMP,,,0
1800001083,037-SAMPLE1213,0,0,,2146,20260221171007,202602211710.0,1,57,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1213,1,EMP_0074,EMP,EMP,,,0
1800001084,037-SAMPLE1213,0,0,,4277,20260222144832,202602221448.0,0,48,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1213,1,EMP_0003,EMP,EMP,,,0
1800001085,037-SAMPLE1214,0,0,,8625,20260210091904,202602100919.0,4,100,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0046,EMP,EMP,,,0
1800001086,037-SAMPLE1214,0,0,,4705,20260211080107,202602110801.0,1,36,,,,RA-eSignerPrint Interface,Event 2,,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0062,EMP,EMP,,,0
1800001087,037-SAMPLE1214,0,0,,7726,20260212141905,202602121419.0,4,21,,,,Loc-Contact,Event 3,,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0090,EMP,EMP,,,0
1800001088,037-SAMPLE1214,0,0,,7461,20260213114447,202602131144.0,3,61,,,,Edi-Update,Event 4,,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0010,EMP,EMP,,,0
1800001089,037-SAMPLE1214,0,0,,566,20260214111328,202602141113.0,4,22,,,,Loc-Contact,Event 5,,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0077,EMP,EMP,,,0
1800001090,037-SAMPLE1214,0,0,,6433,20260215142823,202602151428.0,1,16,,,,RA-eSignerPrint Interface,Event 6,,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0001,EMP,EMP,,,0
1800001091,037-SAMPLE1214,0,0,,3923,20260216163010,202602161630.0,3,38,,,,Edi-Update,Event 7,Converted,,,,,,,,0,,,037-SAMPLE1214,1,EMP_0035,EMP,EMP,,,0
1800001092,037-SAMPLE1215,0,0,,2072,20260217144800,202602171448.0,3,51,,,,Edi-Update,Initial contact,,,,,,,,,0,,,037-SAMPLE1215,1,EMP_0087,EMP,EMP,,,0
1800001093,037-SAMPLE1215,0,0,,6718,20260218154226,202602181542.0,0,91,,,,Rez-CDP Messaging,Event 2,Converted,,,,,,,,0,,,037-SAMPLE1215,1,EMP_0028,EMP,EMP,,,0
1800001094,037-SAMPLE1216,0,0,,5814,20260217111734,202602171117.0,4,42,,,,Loc-Contact,Initial contact,,,,,,,,,0,,,037-SAMPLE1216,1,EMP_0079,EMP,EMP,,,0
1800001095,037-SAMPLE1216,0,0,,8348,20260218175500,202602181755.0,3,69,,,,Edi-Update,Event 2,,,,,,,,,0,,,037-SAMPLE1216,1,EMP_0038,EMP,EMP,,,0
1800001096,037-SAMPLE1216,0,0,,2965,20260219125008,202602191250.0,3,97,,,,Edi-Update,Event 3,,,,,,,,,0,,,037-SAMPLE1216,1,EMP_0048,EMP,EMP,,,0
1800001097,037-SAMPLE1216,0,0,,7554,20260220150651,202602201506.0,1,24,,,,RA-eSignerPrint Interface,Event 4,,,,,,,,,0,,,037-SAMPLE1216,1,EMP_0086,EMP,EMP,,,0
1800001098,037-SAMPLE1216,0,0,,7183,20260221120419,202602211204.0,1,38,,,,RA-eSignerPrint Interface,Event 5,,,,,,,,,0,,,037-SAMPLE1216,1,EMP_0054,EMP,EMP,,,0
1800001099,037-SAMPLE1216,0,0,,6715,20260222160057,202602221600.0,0,98,,,,Rez-CDP Messaging,Event 6,,,,,,,,,0,,,037-SAMPLE1216,1,EMP_0038,EMP,EMP,,,0
